timestamp_anon,value,container_ip
1662870975.0,3339.0,e02e18dca6eef690db7e3911f7c82f70
1662871032.0,22065.5,23b8eba99c14e73d454503a55ae96989
1662871032.0,88660.0,13822d07b1dbc9edbcaa6f3851e72ae3
1662871032.0,40076.0,96c64ba31f81010967b49666a3a0990c
1662871032.0,18581.0,572e877aee4f4b6fe8a4f1fab4aa5dd4
1662871032.0,13187.5,7b22f291523785e52e52ce3409760c39
1662871032.0,7356.0,87c154e38b8914909c4ed0f20e72a361
1662871032.0,8057.0,83e64a296f3943e4ca90d52cce91de5c
1662871032.0,4759.0,6dcc7f244fba016765742bf41e7605e9
1662871032.0,26927.0,e912439b988c0f3e26118d84d923f677
1662871089.0,31517.0,7b22f291523785e52e52ce3409760c39
1662871089.0,72114.0,6dcc7f244fba016765742bf41e7605e9
1662871089.0,58363.0,c602ea5b5d53cff36e7b1187097ad00f
1662871089.0,17506.0,83e64a296f3943e4ca90d52cce91de5c
1662871089.0,34567.0,83cdea8775aa4c90f4cda237e9efe1d1
1662871146.0,14260.0,0b6beb4d383cbd13d128b205a7b09313
1662871146.0,70853.0,0ec705c2842d35b28efbea446e2c9255
1662871146.0,79136.0,572e877aee4f4b6fe8a4f1fab4aa5dd4
1662871203.0,16798.0,9cd20d9c3dcebaf54796126cf30daf5e
1662871203.0,73306.0,2a2ad10c55eff29ee870718a85944d13
1662871260.0,52062.0,3fa8c0fcbd73508ae6cf1c521d80c208
1662871260.0,14473.0,6dcc7f244fba016765742bf41e7605e9
1662871260.0,70520.0,0ec705c2842d35b28efbea446e2c9255
1662871260.0,16860.0,2e6ae9139876748af8cf4e03e8d5cd77
1662871260.0,9278.0,83e64a296f3943e4ca90d52cce91de5c
1662871317.0,39111.0,0e1fe71a611f28739fe7fc6915583da0
1662871317.0,36066.0,0967ff61bfabc7475c2cac1bc3159c77
1662871317.0,73039.0,7b22f291523785e52e52ce3409760c39
1662871317.0,14993.0,83e64a296f3943e4ca90d52cce91de5c
1662871317.0,45986.0,aa387669ec783d3503866571da0357f2
1662871317.0,79532.0,e776c1394c8dcbefd2e42a61a4c970b7
1662871317.0,10975.0,6dcc7f244fba016765742bf41e7605e9
1662871374.0,18837.0,086b31f81b1cf0f15e43fe568e3fb8e4
1662871374.0,3262.0,7ded678c006c99a1018de19c833c7ab4
1662871374.0,11272.0,6dcc7f244fba016765742bf41e7605e9
1662871374.0,30085.0,de8400f0dfdaccda62c4167ef8a82eae
1662871374.0,11782.0,9cd20d9c3dcebaf54796126cf30daf5e
1662871374.0,57464.0,a1fbabac15350e73437a372d0e988575
1662871374.0,14811.0,53004baba968bc88ad49ca6e047a0733
1662871374.0,80045.0,3de9cc1314ba06b9d4c8d66a3d361666
1662871431.0,11057.0,0b6beb4d383cbd13d128b205a7b09313
1662871431.0,31390.0,2e6ae9139876748af8cf4e03e8d5cd77
1662871431.0,45063.0,3c7ef9788021d0eacaaec67022b1425f
1662871431.0,79896.0,03dc060838ef05053bdea6d483cde7e5
1662871431.0,4771.0,6dcc7f244fba016765742bf41e7605e9
1662871431.0,6404.0,9cd20d9c3dcebaf54796126cf30daf5e
1662871431.0,15174.0,23b8eba99c14e73d454503a55ae96989
1662871488.0,17681.0,2e6ae9139876748af8cf4e03e8d5cd77
1662871488.0,11245.0,6ebc62069627eabf9bf6659d9a78d228
1662871488.0,35698.0,ee7b3de9b30f3565fb995abe7f10a846
1662871488.0,30738.0,03dc060838ef05053bdea6d483cde7e5
1662871488.0,14081.0,0b6beb4d383cbd13d128b205a7b09313
1662871488.0,13007.0,3de9cc1314ba06b9d4c8d66a3d361666
1662871488.0,32322.0,9cd20d9c3dcebaf54796126cf30daf5e
1662871488.0,24096.5,0ec705c2842d35b28efbea446e2c9255
1662871488.0,80103.0,086b31f81b1cf0f15e43fe568e3fb8e4
1662871545.0,40831.0,d344a049313e96d10493b3ed139612d8
1662871545.0,42316.0,318c38ff6e07f7ee98c882821e7d06d1
1662871545.0,39210.0,0e1fe71a611f28739fe7fc6915583da0
1662871545.0,11186.0,6dcc7f244fba016765742bf41e7605e9
1662871545.0,43627.0,00800b6d2cabe5b9ce855ec9eab6e9ff
1662871545.0,77306.0,23b8eba99c14e73d454503a55ae96989
1662871545.0,8928.0,e02e18dca6eef690db7e3911f7c82f70
1662871545.0,15369.0,7ded678c006c99a1018de19c833c7ab4
1662871545.0,35406.0,fa0717327354a06b4ceeef6d7f249160
1662871545.0,45002.0,25da09a77268ccc99a7968b3e453b8f0
1662871545.0,6426.0,03dc060838ef05053bdea6d483cde7e5
1662871545.0,12255.5,9cd20d9c3dcebaf54796126cf30daf5e
1662871545.0,44323.0,3ef73f9da3d17237b1248d3ed3f80ca8
1662871545.0,34648.0,11415d99a127e215d2148a1f6600007f
1662871545.0,75309.0,e776c1394c8dcbefd2e42a61a4c970b7
1662871545.0,44213.0,422a17167a70a752321d08cb80ac1c0a
1662871602.0,7900.0,23b8eba99c14e73d454503a55ae96989
1662871602.0,10559.0,e02e18dca6eef690db7e3911f7c82f70
1662871602.0,37627.0,83cdea8775aa4c90f4cda237e9efe1d1
1662871602.0,8679.0,9cd20d9c3dcebaf54796126cf30daf5e
1662871602.0,10461.0,572e877aee4f4b6fe8a4f1fab4aa5dd4
1662871602.0,4975.0,07ff74bdf1b06c02945c40819ec1d38e
1662871659.0,34257.0,3c7ef9788021d0eacaaec67022b1425f
1662871659.0,36762.0,7a9e1de05ed005ace483873a453a2c2f
1662871659.0,9903.0,e912439b988c0f3e26118d84d923f677
1662871659.0,11757.0,e02e18dca6eef690db7e3911f7c82f70
1662871659.0,51382.0,a019eb612e9112ab02318c84bae93550
1662871659.0,42896.0,3fa8c0fcbd73508ae6cf1c521d80c208
1662871659.0,8452.0,03dc060838ef05053bdea6d483cde7e5
1662871659.0,4870.0,23b8eba99c14e73d454503a55ae96989
1662871659.0,37958.0,6d55d93699886aea999a6489388d2204
1662871659.0,43238.0,0e1fe71a611f28739fe7fc6915583da0
1662871659.0,51068.0,dfe00e981377fa8e0a9aefbc9b2e9369
1662871659.0,41924.0,f454d558b9ee961a3f617cfd5aa202eb
1662871659.0,4729.0,6dcc7f244fba016765742bf41e7605e9
1662871659.0,7934.0,2e6ae9139876748af8cf4e03e8d5cd77
1662871659.0,68442.0,086b31f81b1cf0f15e43fe568e3fb8e4
1662871659.0,26688.0,aa387669ec783d3503866571da0357f2
1662871659.0,72647.0,572e877aee4f4b6fe8a4f1fab4aa5dd4
1662871716.0,30157.0,dfe00e981377fa8e0a9aefbc9b2e9369
1662871716.0,11383.0,7a9e1de05ed005ace483873a453a2c2f
1662871716.0,50979.0,d4088cf8e0a581a6b7680dc429fac882
1662871716.0,42299.0,d5a83968c8748be73578a8fe06faefe6
1662871716.0,41889.0,ee7b3de9b30f3565fb995abe7f10a846
1662871716.0,43136.0,315a3a55de541f70b9f3d816692ac9a2
