timestamp_anon,value,container_ip
1662876618.0,31803.0,05d1c1aea3ae65f6666bb406277c202b
1662876618.0,25184.0,3ef73f9da3d17237b1248d3ed3f80ca8
1662876618.0,46937.0,7f158ec1b66a6679f4fb08b979fbb972
1662876618.0,54573.0,ee7b3de9b30f3565fb995abe7f10a846
1662876618.0,42382.0,0e7c45fddf2f1dda1b518dbb5d3066a0
1662876618.0,22858.0,3b90a898e6de1e8df928ac6175f92bde
1662876618.0,47344.0,777fe76b24e39e6c7e82c5a8b4a4a278
1662876618.0,26756.0,aa387669ec783d3503866571da0357f2
1662876618.0,48412.0,4679f355d4cb3ce3f577d45b87911032
1662876618.0,46459.0,0e1eea513e63bd1b3648013b6623ff0c
1662876618.0,45506.0,81202f3feffc31e32dbfcb7c74b72b61
1662876618.0,40986.0,a019eb612e9112ab02318c84bae93550
1662876618.0,49345.0,3c7ef9788021d0eacaaec67022b1425f
1662876618.0,51824.0,1b93d19ce2184dfb0dec13f67a2f1693
1662876618.0,54014.0,a3466e4941ffb60d69c82e6354ee3097
1662876618.0,20817.0,a30164105048dbb43e05e3553bf6d010
1662876675.0,36552.0,ff0a53d0bc20c807643d80daf7c71887
1662876675.0,28765.0,2a879423614836f63138bd4162830d8b
1662876675.0,52306.0,35bb9f389301b325c443320fe0466a46
1662876675.0,25405.0,0e7c45fddf2f1dda1b518dbb5d3066a0
1662876675.0,3594.0,2a2ad10c55eff29ee870718a85944d13
1662876675.0,45203.0,96c64ba31f81010967b49666a3a0990c
1662876675.0,24993.0,315a3a55de541f70b9f3d816692ac9a2
1662876675.0,21488.0,3b90a898e6de1e8df928ac6175f92bde
1662876675.0,21790.0,bfa90d30d1e44bf2416876b624184cdb
1662876732.0,3333.0,83e64a296f3943e4ca90d52cce91de5c
1662876732.0,45240.0,a019eb612e9112ab02318c84bae93550
1662876732.0,47714.0,422a17167a70a752321d08cb80ac1c0a
1662876732.0,5735.0,47d94ec84e80267e738db2caca3d9184
1662876732.0,43293.0,25e8f3734b4bedd8778eb6fe4c6e47b6
1662876732.0,23757.0,3ef73f9da3d17237b1248d3ed3f80ca8
1662876732.0,46525.0,f454d558b9ee961a3f617cfd5aa202eb
1662876732.0,22467.0,aa387669ec783d3503866571da0357f2
1662876732.0,44422.0,e912439b988c0f3e26118d84d923f677
1662876732.0,42626.0,e87d4367d48235f575e55c0e30231cfc
1662876732.0,21079.0,fd2e6a49d33e73344135073433648309
1662876732.0,45963.0,584f6be687a198a5ba43e56455ee25cc
